Customer ID,Subscription Length (Months),Customer Satisfaction Score (1-10),Daily Watch Time (Hours),Engagement Rate (1-10),Device Used Most Often,Genre Preference,Region,Payment History (On-Time/Delayed),Subscription Plan,Churn Status (Yes/No),Support Queries Logged,Age,Monthly Income ($),Promotional Offers Used,Number of Profiles Created
1946,17,7,3.1,9,Tablet,Romance,Oceania,On-Time,Basic,No,5,20,3538,Yes,1
1947,9,7,5.04,7,Smart TV,Drama,Africa,On-Time,Standard,No,5,39,9815,Yes,2
1948,15,6,1.91,3,Mobile,Action,Europe,On-Time,Basic,No,7,48,2254,Yes,2
1949,49,9,1.79,9,Tablet,Romance,Asia,Delayed,Standard,No,1,67,7926,Yes,2
1950,35,8,3.89,10,Mobile,Romance,Oceania,On-Time,Basic,No,0,34,3981,No,1
1951,41,7,3.55,9,Laptop,Comedy,Europe,On-Time,Premium,No,3,44,2125,No,1
1952,45,9,4.39,10,Mobile,Comedy,Oceania,On-Time,Basic,No,10,69,2845,No,3
1953,3,7,4.3,10,Laptop,Comedy,Europe,On-Time,Premium,No,8,34,3382,Yes,3
1954,36,10,1.63,7,Mobile,Romance,Oceania,Delayed,Basic,No,4,18,5525,Yes,1
1955,42,8,2.59,10,Smart TV,Action,Asia,Delayed,Basic,No,3,45,6062,Yes,1
1956,26,7,1.64,10,Laptop,Action,Oceania,On-Time,Standard,No,1,70,4052,Yes,5
1957,51,7,5.21,8,Tablet,Comedy,Oceania,On-Time,Standard,No,3,31,4492,Yes,1
1958,28,8,1.65,7,Mobile,Romance,Africa,On-Time,Standard,No,5,48,3627,Yes,4
1959,56,7,1.84,9,Mobile,Sci-fi,Oceania,On-Time,Basic,No,5,63,3083,Yes,5
1960,16,7,5.44,9,Laptop,Romance,South America,On-Time,Premium,No,6,54,9910,Yes,3
1961,12,10,1.68,10,Tablet,Drama,Asia,Delayed,Standard,Yes,6,23,5147,Yes,2
1962,35,3,5.18,4,Mobile,Sci-fi,Europe,On-Time,Basic,No,7,66,6526,No,2
1963,11,9,5.79,7,Mobile,Comedy,South America,On-Time,Premium,No,0,53,4211,Yes,3
1964,41,4,3.65,3,Mobile,Comedy,Oceania,On-Time,Standard,No,6,27,9692,Yes,1
1965,8,4,2.83,4,Smart TV,Sci-fi,Africa,Delayed,Standard,Yes,8,68,9721,Yes,3
1966,8,10,2.64,7,Laptop,Drama,North America,On-Time,Standard,No,10,22,2712,No,4
1967,50,1,4.97,1,Laptop,Action,Asia,On-Time,Basic,No,3,31,5004,No,3
1968,18,4,3.56,5,Mobile,Action,Asia,On-Time,Basic,No,6,27,7464,Yes,4
1969,7,1,3.19,4,Smart TV,Drama,South America,On-Time,Basic,No,4,34,3796,Yes,2
1970,43,10,3.82,9,Mobile,Sci-fi,South America,On-Time,Basic,No,3,26,8712,No,2
1971,37,10,4.54,10,Mobile,Romance,Africa,On-Time,Basic,No,1,29,8075,Yes,1
1972,19,7,3.84,10,Tablet,Drama,North America,On-Time,Premium,No,9,26,2164,Yes,1
1973,58,9,3.54,9,Laptop,Romance,Africa,On-Time,Basic,No,2,28,5486,No,2
1974,17,8,1.39,7,Laptop,Action,Oceania,On-Time,Premium,No,0,66,8309,No,3
1975,4,10,5.04,8,Laptop,Drama,Oceania,On-Time,Standard,No,9,62,4650,Yes,4
1976,12,7,3.45,7,Tablet,Action,North America,On-Time,Basic,No,1,20,3169,Yes,3
1977,11,2,1.77,2,Laptop,Action,North America,Delayed,Basic,Yes,7,47,3662,No,4
1978,19,8,2.44,9,Smart TV,Comedy,South America,On-Time,Basic,No,10,69,2159,Yes,4
1979,34,3,1.05,3,Tablet,Romance,Oceania,On-Time,Premium,No,3,48,9808,Yes,3
1980,3,2,4.02,5,Smart TV,Action,South America,Delayed,Basic,Yes,9,26,2534,Yes,1
1981,34,10,4.9,10,Mobile,Drama,Africa,On-Time,Basic,No,6,56,9177,Yes,2
1982,8,8,4.31,8,Mobile,Sci-fi,Asia,On-Time,Standard,No,10,69,8364,Yes,1
1983,36,4,3.55,2,Smart TV,Action,Asia,On-Time,Basic,No,7,32,5953,Yes,4
1984,33,9,3.86,10,Mobile,Action,Asia,On-Time,Basic,No,3,63,9778,No,1
1985,38,8,2.06,10,Mobile,Romance,South America,On-Time,Premium,No,6,30,8524,No,4
1986,44,7,5.88,10,Mobile,Sci-fi,Africa,On-Time,Standard,No,5,42,6966,No,3
1987,50,9,5.09,7,Smart TV,Sci-fi,Europe,On-Time,Standard,No,9,57,1728,No,2
1988,20,9,4.27,7,Laptop,Romance,Oceania,On-Time,Standard,No,5,31,9373,Yes,1
1989,27,3,4.89,2,Tablet,Romance,Asia,Delayed,Premium,No,6,70,6397,Yes,5
1990,34,5,1.25,1,Laptop,Drama,South America,On-Time,Basic,No,0,22,4169,Yes,1
1991,49,8,2.59,10,Tablet,Drama,North America,On-Time,Premium,No,8,70,5444,Yes,3
1992,11,7,3.82,7,Laptop,Drama,South America,On-Time,Basic,No,2,59,9380,Yes,2
1993,25,10,5.98,10,Laptop,Drama,Asia,On-Time,Standard,No,0,52,5342,Yes,4
1994,3,10,5.98,7,Tablet,Comedy,Europe,On-Time,Basic,No,4,44,9540,No,5
1995,6,7,2.63,8,Mobile,Action,North America,On-Time,Premium,No,8,44,8817,No,5
1996,53,9,3.23,8,Smart TV,Action,Europe,Delayed,Premium,No,10,48,6821,No,5
1997,26,7,3.93,8,Smart TV,Sci-fi,South America,On-Time,Basic,No,7,18,2180,No,1
1998,57,1,5.46,2,Smart TV,Comedy,Oceania,On-Time,Premium,No,8,69,3873,No,4
1999,58,1,5.74,3,Tablet,Drama,Europe,Delayed,Basic,No,3,21,6013,No,1
2000,39,8,5.27,7,Laptop,Action,Oceania,On-Time,Standard,No,4,63,2883,Yes,5
2001,3,7,1.83,10,Mobile,Drama,Europe,On-Time,Basic,No,6,41,2532,No,2
2002,10,7,4.21,8,Mobile,Romance,Africa,Delayed,Standard,Yes,5,24,5892,No,3
2003,47,7,1.69,10,Tablet,Comedy,South America,On-Time,Premium,No,10,59,5691,Yes,5
2004,52,8,3.5,9,Smart TV,Romance,Europe,Delayed,Standard,No,4,42,8347,Yes,5
2005,24,1,5.4,1,Laptop,Sci-fi,North America,On-Time,Basic,Yes,0,44,9737,No,2
2006,28,2,5.76,2,Smart TV,Comedy,Europe,On-Time,Basic,No,5,70,9850,Yes,4
2007,47,9,4.75,10,Tablet,Comedy,Europe,On-Time,Standard,No,1,20,8298,Yes,2
2008,17,3,5.32,5,Laptop,Comedy,Asia,On-Time,Basic,No,10,18,7977,Yes,2
2009,3,10,1.71,9,Smart TV,Comedy,Europe,On-Time,Premium,No,7,65,3956,Yes,2
2010,7,1,5.22,4,Mobile,Sci-fi,Europe,On-Time,Standard,Yes,5,50,6289,No,4
2011,25,9,2.3,10,Tablet,Romance,Africa,On-Time,Premium,No,10,50,9643,No,4
2012,46,5,3.51,3,Laptop,Drama,Asia,On-Time,Standard,No,6,18,4593,Yes,4
2013,47,10,5.38,9,Smart TV,Drama,North America,Delayed,Basic,No,0,57,4455,No,2
2014,54,7,4.79,9,Laptop,Drama,Europe,On-Time,Premium,No,10,47,3744,No,2
2015,42,9,3.23,7,Smart TV,Romance,Europe,On-Time,Basic,No,7,19,5478,No,1
2016,36,7,5.7,9,Tablet,Comedy,Africa,On-Time,Basic,No,7,60,1518,Yes,4
2017,56,8,2.75,9,Smart TV,Romance,Oceania,On-Time,Premium,No,3,64,9425,No,5
2018,15,9,1.39,8,Tablet,Sci-fi,South America,On-Time,Basic,No,0,46,8501,No,1
2019,12,1,1.67,2,Mobile,Comedy,Oceania,On-Time,Basic,No,2,38,3989,Yes,5
2020,4,1,5.85,4,Laptop,Romance,Europe,On-Time,Basic,Yes,8,18,4940,No,4
2021,24,1,1.45,2,Smart TV,Comedy,South America,Delayed,Standard,Yes,10,43,5688,Yes,4
2022,26,6,1.01,3,Mobile,Comedy,Oceania,On-Time,Standard,No,6,42,3060,No,2
2023,11,1,1.91,6,Laptop,Romance,Europe,On-Time,Premium,No,8,55,9240,No,1
2024,30,10,1.44,10,Smart TV,Action,South America,On-Time,Standard,No,2,60,7989,Yes,2
2025,33,7,3.47,7,Tablet,Comedy,Oceania,Delayed,Standard,No,4,54,6838,Yes,2
2026,10,8,3.94,7,Laptop,Comedy,Europe,On-Time,Standard,No,3,27,5964,No,2
2027,59,9,4.37,9,Laptop,Sci-fi,Asia,On-Time,Standard,No,2,46,7933,No,2
2028,8,8,4.56,9,Tablet,Drama,Europe,On-Time,Standard,No,8,63,2043,Yes,3
2029,13,7,1.8,7,Tablet,Romance,South America,On-Time,Standard,No,2,46,8407,Yes,5
2030,40,6,2.28,3,Laptop,Action,Europe,On-Time,Basic,No,8,65,5619,No,4
2031,52,7,2.59,10,Smart TV,Comedy,South America,On-Time,Basic,No,9,23,5351,Yes,2
2032,44,7,3.37,10,Smart TV,Action,Oceania,On-Time,Standard,No,8,69,8940,Yes,1
2033,3,8,5.3,10,Smart TV,Comedy,Asia,On-Time,Basic,No,3,23,4628,No,5
2034,27,2,1.26,1,Mobile,Action,South America,On-Time,Standard,No,9,62,3609,No,4
2035,14,9,2.59,8,Smart TV,Sci-fi,North America,On-Time,Basic,No,6,67,1440,Yes,4
2036,17,10,2.53,8,Tablet,Romance,North America,Delayed,Basic,Yes,1,34,1744,No,1
2037,5,1,3.1,2,Tablet,Drama,North America,On-Time,Basic,Yes,4,42,6365,No,4
2038,59,1,2.58,2,Tablet,Drama,Europe,On-Time,Basic,No,2,53,9185,Yes,1
2039,20,3,4.73,3,Tablet,Drama,Africa,Delayed,Basic,Yes,6,63,3304,Yes,5
2040,53,8,4.33,10,Laptop,Drama,Oceania,On-Time,Basic,No,8,67,6729,No,3
2041,1,9,3.19,7,Tablet,Action,Asia,On-Time,Standard,No,0,61,2946,No,1
2042,51,4,2.02,2,Smart TV,Sci-fi,Asia,On-Time,Basic,No,2,38,7599,Yes,3
2043,23,4,4.93,2,Laptop,Action,Oceania,On-Time,Standard,No,6,26,3762,Yes,4
2044,13,8,2.69,7,Smart TV,Sci-fi,Oceania,On-Time,Basic,No,10,49,9519,Yes,4
2045,16,7,4.92,10,Laptop,Romance,South America,Delayed,Basic,Yes,10,59,4210,Yes,1
2046,16,8,1.78,9,Tablet,Comedy,Africa,Delayed,Standard,Yes,9,39,2110,No,5
2047,48,4,3.86,1,Laptop,Action,South America,On-Time,Basic,No,3,31,7415,Yes,5
2048,20,9,1.6,9,Laptop,Sci-fi,Europe,Delayed,Premium,Yes,2,35,7336,No,2
2049,34,6,4.58,2,Laptop,Sci-fi,Europe,On-Time,Basic,No,8,65,1956,No,3
2050,21,10,5.93,9,Smart TV,Action,Asia,On-Time,Premium,No,8,47,1738,Yes,1
2051,48,8,1.21,10,Smart TV,Romance,South America,On-Time,Basic,No,10,46,1963,No,5
2052,13,7,1.94,8,Smart TV,Sci-fi,North America,On-Time,Standard,No,4,55,9841,Yes,2
2053,28,4,2.23,3,Tablet,Sci-fi,Oceania,On-Time,Standard,No,7,52,9319,Yes,1
2054,44,8,1.48,9,Tablet,Action,Europe,Delayed,Premium,No,5,60,7789,Yes,5
2055,26,8,5.76,10,Smart TV,Action,Africa,On-Time,Standard,No,5,20,4587,No,5
2056,48,10,3.23,9,Smart TV,Sci-fi,Oceania,On-Time,Premium,No,8,36,3507,Yes,4
2057,49,2,1.28,1,Smart TV,Action,Africa,Delayed,Standard,No,3,38,9520,No,3
2058,32,4,1.42,1,Tablet,Comedy,Africa,Delayed,Basic,No,1,47,6955,Yes,5
2059,34,10,1.35,9,Tablet,Comedy,Asia,On-Time,Standard,No,3,57,9160,No,1
2060,19,4,3.11,2,Laptop,Drama,Asia,On-Time,Basic,No,9,48,6876,Yes,3
2061,1,8,3.98,8,Smart TV,Drama,North America,On-Time,Basic,No,2,35,7981,No,2
2062,26,9,2.19,7,Mobile,Action,Europe,On-Time,Basic,No,0,64,2528,No,1
2063,33,9,4.33,8,Smart TV,Comedy,North America,Delayed,Standard,No,1,70,5500,No,2
2064,33,9,5.89,10,Smart TV,Romance,Europe,On-Time,Standard,No,8,34,1710,Yes,4
2065,23,4,5.58,6,Laptop,Romance,South America,On-Time,Standard,Yes,0,46,1962,No,1
2066,20,9,5.29,8,Mobile,Drama,North America,On-Time,Premium,No,4,62,8293,Yes,4
2067,8,7,5.28,9,Laptop,Sci-fi,Europe,On-Time,Premium,No,0,33,1385,Yes,3
2068,7,1,5.19,3,Tablet,Romance,Oceania,On-Time,Basic,No,2,68,9595,Yes,1
2069,12,8,1.74,10,Mobile,Comedy,Asia,On-Time,Basic,No,9,35,6467,Yes,3
2070,2,10,2.81,10,Mobile,Sci-fi,Europe,Delayed,Basic,Yes,9,67,7645,Yes,3
2071,1,10,2.4,10,Laptop,Romance,Asia,On-Time,Standard,No,2,66,6614,Yes,2
2072,40,8,1.42,8,Tablet,Drama,Europe,On-Time,Standard,No,3,40,7360,Yes,4
2073,20,8,1.43,10,Mobile,Action,North America,On-Time,Premium,No,8,34,6212,Yes,2
2074,44,4,2.03,3,Tablet,Action,Oceania,On-Time,Basic,No,6,39,6602,Yes,4
2075,17,8,4.37,8,Mobile,Sci-fi,Africa,Delayed,Premium,Yes,10,23,1976,Yes,4
2076,8,5,1.86,4,Tablet,Drama,Asia,On-Time,Basic,Yes,3,51,2389,No,4
2077,46,8,5.93,8,Mobile,Romance,Oceania,On-Time,Standard,No,6,41,3820,Yes,2
2078,57,8,4.23,7,Mobile,Sci-fi,North America,On-Time,Basic,No,0,43,3640,Yes,4
2079,28,3,3.3,3,Tablet,Sci-fi,North America,On-Time,Standard,No,4,40,4215,Yes,4
2080,48,2,4.29,4,Smart TV,Comedy,Asia,On-Time,Basic,No,8,21,2074,No,2
2081,46,7,3.92,7,Mobile,Comedy,Oceania,Delayed,Basic,No,0,29,3902,Yes,2
2082,43,4,5.4,4,Laptop,Action,Africa,On-Time,Standard,No,8,50,8241,Yes,2
2083,8,5,3.99,6,Laptop,Romance,South America,Delayed,Basic,Yes,4,23,5143,No,1
2084,36,10,5.5,9,Smart TV,Romance,Oceania,On-Time,Basic,No,10,25,6910,Yes,5
2085,45,7,4.81,9,Mobile,Sci-fi,North America,On-Time,Standard,No,6,41,8817,No,1
2086,18,2,2.92,3,Mobile,Sci-fi,Oceania,On-Time,Basic,No,4,23,2159,Yes,5
2087,12,7,2.32,10,Tablet,Drama,North America,On-Time,Basic,No,10,27,7090,Yes,2
2088,28,1,4.39,4,Laptop,Drama,Oceania,On-Time,Basic,No,0,32,1537,No,1
2089,3,9,1.62,7,Laptop,Drama,Europe,On-Time,Basic,No,7,38,5660,No,2
2090,6,8,3.05,9,Mobile,Romance,Oceania,On-Time,Basic,No,6,41,5359,No,3
2091,2,5,1.36,4,Smart TV,Action,South America,On-Time,Premium,No,7,28,3149,Yes,3
2092,52,9,5.9,8,Laptop,Romance,Africa,On-Time,Standard,No,2,32,1897,No,2
2093,4,1,1.65,6,Mobile,Comedy,Africa,On-Time,Premium,No,6,53,5915,Yes,4
2094,24,7,4.25,10,Tablet,Drama,Europe,Delayed,Standard,Yes,3,70,4316,No,3
2095,43,3,2.73,6,Laptop,Comedy,South America,On-Time,Standard,No,7,56,4891,Yes,5
2096,14,9,2.4,8,Tablet,Comedy,North America,On-Time,Standard,No,0,54,8971,No,2
2097,5,3,1.77,6,Mobile,Comedy,Europe,Delayed,Basic,Yes,7,26,1160,Yes,5
2098,6,10,2.53,7,Mobile,Comedy,South America,On-Time,Premium,No,4,57,3569,Yes,3
2099,35,9,2.35,8,Tablet,Comedy,Europe,On-Time,Premium,No,1,21,7544,Yes,3
2100,37,5,1.27,6,Laptop,Action,Oceania,On-Time,Basic,No,6,27,7764,No,5
2101,45,7,3.94,10,Tablet,Comedy,North America,On-Time,Standard,No,6,28,3821,Yes,4
2102,44,7,1.23,7,Mobile,Sci-fi,North America,On-Time,Basic,No,0,31,4447,Yes,5
2103,42,7,2.85,8,Mobile,Romance,Oceania,On-Time,Basic,No,3,43,6404,Yes,2
2104,51,4,1.47,2,Tablet,Sci-fi,Oceania,Delayed,Premium,No,10,54,2849,Yes,4
2105,1,7,1.32,7,Smart TV,Sci-fi,Europe,On-Time,Standard,No,8,46,4476,Yes,5
2106,20,6,3.41,2,Mobile,Drama,Oceania,Delayed,Standard,Yes,3,39,7900,No,5
2107,49,7,5.28,8,Laptop,Sci-fi,Oceania,On-Time,Standard,No,4,66,1491,Yes,1
2108,45,9,5.21,7,Laptop,Sci-fi,Asia,On-Time,Premium,No,7,45,9004,Yes,3
2109,45,8,2.61,9,Smart TV,Romance,Asia,On-Time,Basic,No,2,34,6217,No,3
2110,3,8,4.93,7,Laptop,Sci-fi,Oceania,Delayed,Standard,Yes,9,21,4975,Yes,4
2111,19,6,2.24,3,Tablet,Action,Africa,On-Time,Basic,Yes,9,70,4622,No,4
2112,7,9,4.72,9,Mobile,Romance,Africa,Delayed,Basic,Yes,10,66,5223,No,5
2113,58,2,3.39,6,Laptop,Action,Oceania,Delayed,Basic,No,6,62,2949,No,4
2114,30,3,1.4,6,Smart TV,Sci-fi,North America,On-Time,Basic,No,2,55,6199,Yes,1
2115,34,10,5.14,9,Smart TV,Action,North America,On-Time,Basic,No,4,37,7687,No,3
2116,38,9,2.11,9,Mobile,Romance,South America,Delayed,Premium,No,0,62,9169,Yes,2
2117,21,8,3.73,8,Laptop,Drama,North America,On-Time,Basic,No,3,49,2011,No,5
2118,37,8,2.36,8,Smart TV,Romance,Asia,On-Time,Standard,No,7,40,4326,Yes,2
2119,49,10,2.1,7,Laptop,Action,Oceania,On-Time,Premium,No,5,19,1492,Yes,5
2120,20,9,5.79,7,Tablet,Drama,Asia,On-Time,Premium,No,5,18,4223,No,4
2121,48,10,5.02,7,Mobile,Romance,Europe,On-Time,Basic,No,5,51,2294,No,3
2122,59,7,1.41,8,Tablet,Drama,South America,On-Time,Basic,No,1,50,7089,No,3
2123,50,10,1.13,10,Tablet,Comedy,Europe,Delayed,Basic,No,4,57,7059,Yes,4
2124,1,2,3.06,6,Smart TV,Sci-fi,Oceania,On-Time,Premium,No,7,66,6564,No,3
2125,6,7,2.64,8,Tablet,Sci-fi,Oceania,Delayed,Premium,Yes,9,27,3575,Yes,5
2126,60,3,5.79,4,Mobile,Action,Europe,On-Time,Basic,No,6,68,5144,Yes,3
2127,49,6,4.16,2,Laptop,Romance,Asia,On-Time,Basic,No,0,21,7854,Yes,2
2128,45,9,3.45,9,Laptop,Comedy,Oceania,On-Time,Basic,No,5,64,8111,Yes,3
2129,53,8,4.43,10,Laptop,Drama,North America,Delayed,Basic,No,0,23,4000,No,5
2130,55,1,2.38,5,Laptop,Comedy,South America,Delayed,Basic,No,10,46,1166,No,5
2131,49,9,3.5,10,Mobile,Action,Asia,On-Time,Basic,No,9,38,7858,Yes,4
2132,58,8,2.73,9,Tablet,Sci-fi,South America,On-Time,Standard,No,5,27,1594,Yes,4
2133,5,8,5.36,9,Mobile,Drama,South America,On-Time,Basic,No,5,43,3437,Yes,4
2134,43,10,1.49,8,Smart TV,Action,North America,On-Time,Basic,No,5,37,6132,No,5
2135,53,3,3.15,3,Mobile,Comedy,South America,On-Time,Basic,No,7,52,1105,Yes,1
2136,39,7,5.23,10,Smart TV,Drama,Africa,On-Time,Premium,No,2,33,8630,No,5
2137,16,9,1.05,7,Mobile,Comedy,Oceania,On-Time,Basic,No,8,20,7568,Yes,5
2138,39,8,1.71,8,Mobile,Comedy,Oceania,On-Time,Standard,No,7,25,2429,Yes,5
2139,19,10,2,8,Smart TV,Romance,Asia,On-Time,Standard,No,3,51,9819,Yes,4
2140,31,10,4.84,9,Laptop,Drama,Asia,On-Time,Basic,No,7,46,6741,Yes,2
2141,11,8,4.63,10,Mobile,Romance,Asia,On-Time,Basic,No,4,38,7752,Yes,5
2142,29,4,1.48,2,Mobile,Drama,North America,On-Time,Basic,No,0,61,8927,Yes,3
2143,23,5,5.59,4,Laptop,Action,South America,On-Time,Basic,Yes,6,28,9681,No,4
2144,43,10,4.13,7,Laptop,Comedy,Asia,On-Time,Basic,No,8,39,5336,Yes,2
2145,21,8,1.21,7,Smart TV,Comedy,Asia,On-Time,Basic,No,2,29,1517,Yes,1
2146,5,8,1.24,9,Mobile,Comedy,Europe,On-Time,Premium,No,2,38,6556,No,1
2147,30,8,3.29,7,Tablet,Action,Asia,On-Time,Standard,No,10,30,4675,Yes,5
2148,59,8,5.16,9,Mobile,Comedy,Oceania,On-Time,Standard,No,2,32,9977,Yes,4
2149,37,9,1.06,10,Tablet,Comedy,Oceania,On-Time,Standard,No,10,60,9061,Yes,4
2150,22,8,1.26,10,Mobile,Drama,Oceania,On-Time,Standard,No,5,34,2379,No,3
2151,42,7,1.44,9,Laptop,Drama,Europe,On-Time,Standard,No,1,69,2329,No,5
2152,25,5,3.82,1,Smart TV,Romance,Oceania,Delayed,Premium,No,6,43,8797,Yes,5
2153,25,10,2.27,7,Tablet,Comedy,Asia,On-Time,Basic,No,5,28,1218,Yes,2
2154,10,9,3.03,9,Laptop,Comedy,Europe,On-Time,Standard,No,4,64,7330,No,2
2155,41,3,1.96,4,Mobile,Drama,South America,On-Time,Standard,No,9,59,3304,Yes,2
2156,50,7,4.67,10,Smart TV,Action,North America,Delayed,Premium,No,0,70,2517,Yes,1
2157,44,7,1.1,7,Tablet,Action,Oceania,On-Time,Basic,No,0,66,1034,No,1
2158,17,2,1.32,4,Tablet,Comedy,North America,Delayed,Standard,Yes,1,46,6486,Yes,2
2159,17,6,4.98,2,Mobile,Comedy,Africa,On-Time,Standard,Yes,10,45,2667,No,5
2160,45,9,3.8,7,Smart TV,Drama,Africa,On-Time,Standard,No,10,19,1760,Yes,4
2161,23,8,2.71,8,Laptop,Sci-fi,Asia,On-Time,Basic,No,7,26,1507,Yes,2
2162,8,7,3.6,10,Laptop,Sci-fi,Oceania,Delayed,Standard,Yes,6,22,6264,Yes,2
2163,8,10,4.58,8,Tablet,Comedy,Africa,Delayed,Standard,Yes,2,43,2062,Yes,1
2164,55,7,4.99,7,Tablet,Romance,Oceania,On-Time,Standard,No,7,34,4657,No,2
2165,2,10,1.63,9,Smart TV,Sci-fi,Africa,On-Time,Basic,No,9,27,7782,Yes,3
2166,13,7,2.74,8,Smart TV,Romance,Europe,On-Time,Basic,No,7,19,7308,No,1
2167,28,6,5.84,4,Smart TV,Romance,South America,On-Time,Standard,No,3,36,9862,No,4
2168,20,7,5.78,10,Mobile,Drama,Oceania,On-Time,Premium,No,3,52,3786,No,1
2169,36,5,4.11,4,Laptop,Action,North America,On-Time,Premium,No,6,35,3134,Yes,2
2170,59,8,2.21,8,Tablet,Sci-fi,Africa,On-Time,Basic,No,2,52,9669,Yes,3
2171,41,5,4.52,4,Mobile,Action,Europe,On-Time,Standard,No,8,48,3492,Yes,1
2172,45,6,3.65,1,Laptop,Sci-fi,Europe,On-Time,Premium,No,10,52,9407,No,4
2173,54,9,5.37,7,Tablet,Romance,North America,On-Time,Standard,No,10,38,3501,Yes,3
2174,2,7,3.9,8,Laptop,Sci-fi,North America,On-Time,Basic,No,7,18,6314,Yes,5
2175,34,1,4.14,4,Tablet,Drama,Europe,On-Time,Premium,No,6,63,9929,Yes,5
2176,19,10,2.75,7,Tablet,Romance,Asia,On-Time,Premium,No,7,45,2449,Yes,5
2177,55,7,5.98,10,Mobile,Action,North America,On-Time,Basic,No,5,35,5983,Yes,3
2178,10,8,4.58,9,Smart TV,Romance,North America,On-Time,Standard,No,7,18,8229,Yes,4
2179,58,10,4.48,10,Laptop,Romance,South America,On-Time,Standard,No,0,29,3978,No,4
2180,27,3,4.87,6,Smart TV,Drama,South America,On-Time,Standard,No,6,41,4818,No,3
2181,58,8,3.69,7,Tablet,Sci-fi,North America,On-Time,Standard,No,0,43,1090,Yes,4
2182,50,7,5.09,9,Mobile,Action,Oceania,Delayed,Basic,No,7,47,8754,No,4
2183,22,10,4.84,10,Laptop,Drama,North America,On-Time,Standard,No,0,52,6841,Yes,1
2184,52,1,3.07,1,Mobile,Romance,South America,On-Time,Basic,No,3,34,8881,Yes,2
2185,17,2,3.22,3,Smart TV,Comedy,Oceania,On-Time,Basic,No,10,47,9262,Yes,3
2186,57,8,2.16,9,Smart TV,Drama,Africa,On-Time,Basic,No,1,43,5107,No,2
2187,42,9,1.72,8,Tablet,Comedy,North America,On-Time,Basic,No,6,46,7845,No,5
2188,1,7,2.53,9,Tablet,Drama,Africa,Delayed,Basic,Yes,5,48,8358,No,1
2189,60,9,2.8,10,Mobile,Action,Oceania,On-Time,Basic,No,1,31,3392,Yes,2
2190,58,8,5.05,9,Laptop,Drama,Africa,On-Time,Standard,No,1,57,7454,Yes,2
2191,14,8,1.49,10,Smart TV,Comedy,South America,Delayed,Basic,Yes,10,29,3456,No,4
2192,53,2,3.67,5,Mobile,Drama,Africa,Delayed,Premium,No,3,20,5526,Yes,1
2193,32,8,4.32,9,Smart TV,Action,Europe,On-Time,Premium,No,10,30,1558,Yes,5
2194,21,4,4.95,1,Smart TV,Romance,Asia,On-Time,Standard,No,6,63,3361,Yes,2
2195,14,7,1.72,7,Laptop,Drama,Asia,On-Time,Standard,No,6,30,2949,Yes,3
2196,47,9,5.5,10,Smart TV,Sci-fi,Europe,On-Time,Standard,No,3,49,8545,No,1
2197,17,8,3.42,9,Tablet,Action,Africa,Delayed,Basic,Yes,7,35,8063,No,5
2198,31,8,2,9,Mobile,Action,Asia,On-Time,Basic,No,8,31,7092,Yes,2
2199,16,4,3.68,6,Tablet,Action,South America,Delayed,Standard,Yes,9,56,2128,Yes,4
2200,57,9,2.05,7,Smart TV,Comedy,Oceania,Delayed,Premium,No,0,45,6887,Yes,4
2201,34,7,2.94,9,Tablet,Romance,North America,On-Time,Basic,No,1,63,2914,Yes,5
2202,2,3,4.61,6,Tablet,Action,Africa,On-Time,Premium,No,10,67,4037,No,5
2203,33,3,4.72,4,Mobile,Sci-fi,South America,On-Time,Basic,No,6,48,4913,Yes,4
2204,47,9,4.52,8,Tablet,Comedy,Africa,On-Time,Basic,No,7,26,2025,Yes,2
2205,11,7,2.84,8,Laptop,Sci-fi,Asia,On-Time,Premium,No,5,60,8463,Yes,2
2206,58,8,4.9,7,Tablet,Action,Europe,On-Time,Basic,No,6,36,2948,Yes,5
2207,59,7,2.1,9,Smart TV,Sci-fi,Asia,On-Time,Basic,No,5,53,4057,Yes,5
2208,55,10,4.56,9,Mobile,Romance,Asia,Delayed,Standard,No,2,42,8727,Yes,3
2209,41,9,3.54,9,Smart TV,Romance,Oceania,Delayed,Basic,No,3,67,8136,No,5
2210,6,10,2.08,8,Tablet,Comedy,South America,On-Time,Basic,No,10,24,5889,No,4
2211,59,7,5.92,10,Smart TV,Sci-fi,Europe,On-Time,Standard,No,1,46,3454,Yes,1
2212,53,10,3.41,7,Tablet,Sci-fi,North America,Delayed,Standard,No,8,37,3877,Yes,3
2213,12,7,1.92,7,Laptop,Drama,Europe,On-Time,Standard,No,3,34,6303,Yes,1
2214,38,9,3.03,7,Tablet,Sci-fi,Oceania,Delayed,Basic,No,10,20,3571,Yes,1
2215,31,4,2.53,5,Smart TV,Action,Africa,On-Time,Premium,No,4,69,1658,No,4
2216,1,8,3.88,9,Laptop,Drama,Oceania,On-Time,Basic,No,10,27,8870,No,2
2217,59,2,5.4,3,Tablet,Romance,Asia,On-Time,Standard,No,8,26,3720,Yes,5
2218,12,9,1.31,10,Laptop,Romance,Europe,Delayed,Basic,Yes,5,36,4248,No,2
2219,47,7,5.93,7,Mobile,Action,North America,On-Time,Basic,No,4,29,8411,Yes,4
2220,10,6,1.25,5,Tablet,Action,Asia,On-Time,Standard,Yes,9,21,5737,No,3
